AirportCode,ClimateZone,SurfaceType,SectionID,Age,PCI,HasRehab
LGA,wet-freeze,AC,124,22,90.99,0
LGA,wet-freeze,AC,124,23,94.16,0
LGA,wet-freeze,AC,124,24,81.72,0
LGA,wet-freeze,AC,124,25,69.35,0
LGA,wet-freeze,AC,124,26,67.04,0
LGA,wet-freeze,AC,124,27,57.83,0
LGA,wet-freeze,AC,124,28,96.45,1
LGA,wet-freeze,AC,124,29,97.23,0
LGA,wet-freeze,AC,124,30,79.06,0
LGA,wet-freeze,AC,125,0,100.0,0
LGA,wet-freeze,AC,125,1,90.3,0
LGA,wet-freeze,AC,125,2,87.57,0
LGA,wet-freeze,AC,125,3,73.07,0
LGA,wet-freeze,AC,125,4,70.51,0
LGA,wet-freeze,AC,125,5,60.79,0
LGA,wet-freeze,AC,125,6,58.38,0
LGA,wet-freeze,AC,125,7,100.0,1
LGA,wet-freeze,AC,125,8,99.07,0
LGA,wet-freeze,AC,125,9,82.12,0
LGA,wet-freeze,AC,125,10,81.73,0
LGA,wet-freeze,AC,125,11,76.31,0
LGA,wet-freeze,AC,125,12,66.46,0
LGA,wet-freeze,AC,125,13,69.87,0
LGA,wet-freeze,AC,125,14,96.38,1
LGA,wet-freeze,AC,125,15,92.59,0
LGA,wet-freeze,AC,125,16,86.9,0
LGA,wet-freeze,AC,125,17,79.85,0
LGA,wet-freeze,AC,125,18,77.04,0
LGA,wet-freeze,AC,125,19,72.22,0
LGA,wet-freeze,AC,125,20,63.63,0
LGA,wet-freeze,AC,125,21,96.36,1
LGA,wet-freeze,AC,125,22,96.17,0
LGA,wet-freeze,AC,125,23,96.07,0
LGA,wet-freeze,AC,125,24,84.07,0
LGA,wet-freeze,AC,125,25,79.38,0
LGA,wet-freeze,AC,125,26,60.07,0
LGA,wet-freeze,AC,125,27,60.47,0
LGA,wet-freeze,AC,125,28,94.51,1
LGA,wet-freeze,AC,125,29,87.72,0
LGA,wet-freeze,AC,125,30,83.3,0
LGA,wet-freeze,PCC,126,0,100.0,0
LGA,wet-freeze,PCC,126,1,96.99,0
LGA,wet-freeze,PCC,126,2,88.93,0
LGA,wet-freeze,PCC,126,3,75.84,0
LGA,wet-freeze,PCC,126,4,79.7,0
LGA,wet-freeze,PCC,126,5,77.03,0
LGA,wet-freeze,PCC,126,6,71.51,0
LGA,wet-freeze,PCC,126,7,90.78,1
LGA,wet-freeze,PCC,126,8,91.55,0
LGA,wet-freeze,PCC,126,9,90.12,0
LGA,wet-freeze,PCC,126,10,87.56,0
LGA,wet-freeze,PCC,126,11,70.03,0
LGA,wet-freeze,PCC,126,12,74.89,0
LGA,wet-freeze,PCC,126,13,73.12,0
LGA,wet-freeze,PCC,126,14,100.0,1
LGA,wet-freeze,PCC,126,15,96.64,0
LGA,wet-freeze,PCC,126,16,92.39,0
LGA,wet-freeze,PCC,126,17,79.13,0
LGA,wet-freeze,PCC,126,18,69.84,0
LGA,wet-freeze,PCC,126,19,73.69,0
LGA,wet-freeze,PCC,126,20,76.96,0
LGA,wet-freeze,PCC,126,21,100.0,1
LGA,wet-freeze,PCC,126,22,98.91,0
LGA,wet-freeze,PCC,126,23,92.87,0
LGA,wet-freeze,PCC,126,24,87.7,0
LGA,wet-freeze,PCC,126,25,76.98,0
LGA,wet-freeze,PCC,126,26,74.46,0
LGA,wet-freeze,PCC,126,27,76.64,0
LGA,wet-freeze,PCC,126,28,95.29,1
LGA,wet-freeze,PCC,126,29,100.0,0
LGA,wet-freeze,PCC,126,30,88.3,0
LGA,wet-freeze,PCC,127,0,100.0,0
LGA,wet-freeze,PCC,127,1,85.6,0
LGA,wet-freeze,PCC,127,2,89.38,0
LGA,wet-freeze,PCC,127,3,79.18,0
LGA,wet-freeze,PCC,127,4,73.61,0
LGA,wet-freeze,PCC,127,5,76.72,0
LGA,wet-freeze,PCC,127,6,74.6,0
LGA,wet-freeze,PCC,127,7,95.78,1
LGA,wet-freeze,PCC,127,8,86.2,0
LGA,wet-freeze,PCC,127,9,87.64,0
LGA,wet-freeze,PCC,127,10,84.32,0
LGA,wet-freeze,PCC,127,11,84.41,0
LGA,wet-freeze,PCC,127,12,81.51,0
LGA,wet-freeze,PCC,127,13,70.63,0
LGA,wet-freeze,PCC,127,14,100.0,1
LGA,wet-freeze,PCC,127,15,97.44,0
LGA,wet-freeze,PCC,127,16,90.24,0
LGA,wet-freeze,PCC,127,17,79.68,0
LGA,wet-freeze,PCC,127,18,78.91,0
LGA,wet-freeze,PCC,127,19,74.03,0
LGA,wet-freeze,PCC,127,20,75.26,0
LGA,wet-freeze,PCC,127,21,100.0,1
LGA,wet-freeze,PCC,127,22,89.89,0
LGA,wet-freeze,PCC,127,23,92.12,0
LGA,wet-freeze,PCC,127,24,90.66,0
LGA,wet-freeze,PCC,127,25,89.91,0
LGA,wet-freeze,PCC,127,26,79.46,0
LGA,wet-freeze,PCC,127,27,73.7,0
LGA,wet-freeze,PCC,127,28,100.0,1
LGA,wet-freeze,PCC,127,29,94.43,0
LGA,wet-freeze,PCC,127,30,94.01,0
LGA,wet-freeze,PCC,128,0,87.9,0
LGA,wet-freeze,PCC,128,1,90.46,0
LGA,wet-freeze,PCC,128,2,82.5,0
LGA,wet-freeze,PCC,128,3,83.24,0
LGA,wet-freeze,PCC,128,4,84.59,0
LGA,wet-freeze,PCC,128,5,71.75,0
LGA,wet-freeze,PCC,128,6,58.74,0
LGA,wet-freeze,PCC,128,7,97.94,1
LGA,wet-freeze,PCC,128,8,99.18,0
LGA,wet-freeze,PCC,128,9,90.81,0
LGA,wet-freeze,PCC,128,10,87.16,0
LGA,wet-freeze,PCC,128,11,77.4,0
LGA,wet-freeze,PCC,128,12,68.91,0
LGA,wet-freeze,PCC,128,13,73.45,0
LGA,wet-freeze,PCC,128,14,95.83,1
LGA,wet-freeze,PCC,128,15,100.0,0
LGA,wet-freeze,PCC,128,16,91.04,0
LGA,wet-freeze,PCC,128,17,80.38,0
LGA,wet-freeze,PCC,128,18,73.31,0
LGA,wet-freeze,PCC,128,19,69.21,0
LGA,wet-freeze,PCC,128,20,62.43,0
LGA,wet-freeze,PCC,128,21,100.0,1
LGA,wet-freeze,PCC,128,22,93.71,0
LGA,wet-freeze,PCC,128,23,84.85,0
LGA,wet-freeze,PCC,128,24,91.17,0
LGA,wet-freeze,PCC,128,25,77.93,0
LGA,wet-freeze,PCC,128,26,73.68,0
LGA,wet-freeze,PCC,128,27,62.33,0
LGA,wet-freeze,PCC,128,28,100.0,1
LGA,wet-freeze,PCC,128,29,95.44,0
LGA,wet-freeze,PCC,128,30,77.56,0
LGA,wet-freeze,PCC,129,0,100.0,0
LGA,wet-freeze,PCC,129,1,95.74,0
LGA,wet-freeze,PCC,129,2,84.35,0
LGA,wet-freeze,PCC,129,3,77.03,0
LGA,wet-freeze,PCC,129,4,80.57,0
LGA,wet-freeze,PCC,129,5,76.98,0
LGA,wet-freeze,PCC,129,6,73.21,0
LGA,wet-freeze,PCC,129,7,100.0,1
LGA,wet-freeze,PCC,129,8,96.21,0
LGA,wet-freeze,PCC,129,9,94.01,0
LGA,wet-freeze,PCC,129,10,86.35,0
LGA,wet-freeze,PCC,129,11,71.58,0
LGA,wet-freeze,PCC,129,12,80.46,0
LGA,wet-freeze,PCC,129,13,77.37,0
LGA,wet-freeze,PCC,129,14,100.0,1
LGA,wet-freeze,PCC,129,15,90.94,0
LGA,wet-freeze,PCC,129,16,93.41,0
LGA,wet-freeze,PCC,129,17,77.18,0
LGA,wet-freeze,PCC,129,18,84.08,0
LGA,wet-freeze,PCC,129,19,72.4,0
LGA,wet-freeze,PCC,129,20,78.2,0
LGA,wet-freeze,PCC,129,21,96.13,1
LGA,wet-freeze,PCC,129,22,85.28,0
LGA,wet-freeze,PCC,129,23,85.15,0
LGA,wet-freeze,PCC,129,24,69.63,0
LGA,wet-freeze,PCC,129,25,76.59,0
LGA,wet-freeze,PCC,129,26,57.26,0
LGA,wet-freeze,PCC,129,27,61.69,0
LGA,wet-freeze,PCC,129,28,89.61,1
LGA,wet-freeze,PCC,129,29,91.05,0
LGA,wet-freeze,PCC,129,30,96.14,0
LGA,wet-freeze,PCC,130,0,96.78,0
LGA,wet-freeze,PCC,130,1,87.43,0
LGA,wet-freeze,PCC,130,2,87.94,0
LGA,wet-freeze,PCC,130,3,83.1,0
LGA,wet-freeze,PCC,130,4,81.55,0
LGA,wet-freeze,PCC,130,5,66.57,0
LGA,wet-freeze,PCC,130,6,71.8,0
LGA,wet-freeze,PCC,130,7,86.48,1
LGA,wet-freeze,PCC,130,8,89.88,0
LGA,wet-freeze,PCC,130,9,87.66,0
LGA,wet-freeze,PCC,130,10,87.78,0
LGA,wet-freeze,PCC,130,11,81.35,0
LGA,wet-freeze,PCC,130,12,67.84,0
LGA,wet-freeze,PCC,130,13,63.57,0
LGA,wet-freeze,PCC,130,14,100.0,1
LGA,wet-freeze,PCC,130,15,92.61,0
LGA,wet-freeze,PCC,130,16,86.55,0
LGA,wet-freeze,PCC,130,17,81.67,0
LGA,wet-freeze,PCC,130,18,83.28,0
LGA,wet-freeze,PCC,130,19,69.78,0
LGA,wet-freeze,PCC,130,20,68.47,0
LGA,wet-freeze,PCC,130,21,100.0,1
LGA,wet-freeze,PCC,130,22,88.14,0
LGA,wet-freeze,PCC,130,23,79.44,0
LGA,wet-freeze,PCC,130,24,87.09,0
LGA,wet-freeze,PCC,130,25,74.99,0
LGA,wet-freeze,PCC,130,26,71.03,0
LGA,wet-freeze,PCC,130,27,61.47,0
LGA,wet-freeze,PCC,130,28,98.7,1
LGA,wet-freeze,PCC,130,29,100.0,0
LGA,wet-freeze,PCC,130,30,89.73,0
